KENNEDY, JD
MATHUR2, P
DOPFER, O
ALONSO2, JA
GARRISON3, BJ
JIN1, RC
BJORNEHOLM, O
SUN2, CC
GOURBILLEAU, F
CORONADO, E
HAUKKA, M
SAKURAI6, T
FRENKEL, AI
SEKIYA, H
TOSHIMA, N
FIELICKE, A
ADAMS7, RD
LIN4, SH
RUHL, E
LEE3, JF
PENG2, J
THOMSON1, AJ
LUCHINAT, C
CATLOW, CRA
XU, JQ
MIZOKAWA, T
CRONIN2, L
FEDIN, VP
FUJIMORI, A
SUHM, MA
BESENBACHER, F
JOUVET, C
EBATA, T
JOSEYACAMAN, M
GUET, C
WELLER1, H
BRANDAS, E
DALAL3, NS
DELLAPERGOLA, R
KIM10, SK
DIXON5, DA
YANG29, J
MEIWESBROER, KH
LONG1, DL
SURAUD, E
JANSSENS, E
TONDELLO, E
OHNO2, K
SU3, ZM
RAGHAVACHARI, K
LANG, JP
TOENNIES, JP
HABERLAND, H
KIELY, CJ
SCHWARZ, H
HUANG2, RB
CATTARUZZA, E
REINHARD, PG
NEGISHI2, Y
MATSUO, J
LESZCZYNSKI, J
EBERHARDT, W
PELLARIN, M
ASAKURA2, K
CHAUDRET, B
PISERI, P
CORNIA, A
GERBER4, RB
JARROLD, MF
ADACHI5, H
GONELLA, F
FUJII4, M
GROSS, S
XIN2, XQ
PRADEEP, T
HOFMEISTER, H
JELLINEK, J
HOFFMAN, BM
WALES, DJ
KANJILAL, D
MURRAY, RW
IWASAWA, Y
BATTAGLIN, G
ZHENG2, LS
PEREZ6, A
WINOGRAD, N
SCHAEFER7, HF
GANTEFOR, G
SKORUPA, W
BARBORINI, E
RHEINGOLD, AL
MUNCK, E
PRIOLO, F
VIROVETS, AV
VANSANTEN, RA
HEIZ, U
RAITHBY, PR
WANG10, YX
GOODMAN2, DW
SESSOLI, R
KULMALA, M
NAKAJIMA1, A
HOBZA, P
TRAVERSE, A
DELLANEGRA, S
BRECHIN, EK
KONDOW, T
LI5, YG
VONISSENDORFF, B
WU7, ZY
POWELL3, AK
SAYKALLY, RJ
HEDMAN, B
CLERAC, R
JUNGWIRTH, P
LANDMAN, U
HERTEL2, IV
YAMADA1, I
SCHLOGL, R
HODGSON, KO
SOLOMON3, EI
MELINON, P
SCHLEYER, PV
COOKS, RG
ZANELLO, P
GORDON9, MS
KHANNA2, SN
HAKKINEN, H
SEIFERT3, G
WOSTE, L
ZHAO2, JJ
WANG5, GH
BUCK1, U
JENA2, P
KIM6, KS
BRAUNSTEIN2, P
NEUMARK, DM
TSUKUDA, T
WHETTEN, RL
PALMER3, RE
BILL, E
MAZZOLDI, P
FRAUENHEIM, T
MULLER10, A
MATTEI, G
MOLLER2, T
XU22, L
SONG, YL
BROYER, M
DUNCAN, MA
CANESCHI, A
MARK2, TD
LIEVENS, P
MILANI2, P
BONACICKOUTECKY, V
KAPPES, MM
BOWEN1, KH
PACCHIONI, G
CHRISTOU, G
LEE27, S
JOHNSON3, MA
SCHEIER, P
LIU72, Y
WANG2, EB
JOHNSON2, BFG
MEIJER4, G
ROSCH, N
KAWAZOE, Y
GATTESCHI, D
FENSKE, D
CASTLEMAN, AW
SCHMID5, G
WANG47, L
GATES4, BC
FREUND2, HJ
WANG5, LS
ZHANG75, Y
ZHANG42, J
WANG54, Y
